Time,Distance,RSSI,SNR
14:16:50:723,2860.46,-101,-13
14:16:51:073,2861.58,-101,-11
14:16:51:423,2862.71,-101,-11
14:16:51:773,2863.83,-101,-11
14:16:52:123,2864.95,-101,-11
14:16:52:474,2866.08,-100,-11
14:16:52:824,2867.2,-100,-12
14:16:53:174,2868.32,-100,-13
14:16:53:523,2869.44,-100,-10
14:16:53:874,2870.57,-99,-7
14:16:54:225,2871.7,-101,-6
14:16:54:925,2873.94,-99,-8
14:16:55:275,2875.06,-100,-5
14:16:55:624,2876.18,-99,-6
14:16:55:976,2877.31,-100,-5
14:16:56:326,2878.53,-100,-5
14:16:56:676,2879.75,-99,-6
14:16:57:025,2880.97,-100,-4
14:16:57:376,2882.19,-99,-5
14:16:57:727,2883.42,-100,-8
14:16:58:077,2884.64,-99,-4
14:16:58:777,2887.08,-100,-4
14:16:59:127,2888.3,-99,-6
14:16:59:478,2889.53,-100,-5
14:16:59:828,2890.75,-100,-4
14:17:00:178,2891.97,-101,-6
14:17:00:528,2893.19,-100,-6
14:17:00:878,2894.41,-100,-5
14:17:01:228,2895.64,-100,-6
14:17:01:579,2896.86,-99,-7
14:17:01:929,2898.08,-99,-7
14:17:02:278,2899.3,-99,-8
14:17:02:629,2900.53,-100,-6
14:17:02:980,2901.75,-99,-8
14:17:03:329,2902.97,-101,-8
14:17:03:680,2904.19,-99,-9
14:17:04:030,2905.41,-101,-10
14:17:04:380,2906.64,-100,-16
14:17:04:731,2907.86,-101,-11
14:17:05:080,2909.08,-101,-14
14:17:05:431,2910.3,-100,-12
14:17:05:781,2911.53,-100,-13
14:17:06:131,2912.68,-101,-9
14:17:06:482,2913.72,-101,-9
14:17:06:832,2914.76,-101,-10
14:17:07:182,2915.8,-101,-10
14:17:07:531,2916.84,-101,-8
14:17:07:882,2917.88,-99,-10
14:17:08:233,2918.92,-100,-12
14:17:08:582,2919.96,-100,-12
14:17:08:933,2921,-101,-14
14:17:09:283,2922.04,-100,-12
14:17:09:632,2923.07,-101,-15
14:17:11:033,2927.23,-100,-16
14:17:12:084,2930.35,-100,-14
14:17:12:435,2931.4,-101,-15
14:17:13:836,2935.56,-100,-16
14:17:14:185,2936.59,-100,-14
14:17:14:886,2938.67,-101,-16
14:17:15:236,2939.71,-101,-15
14:17:15:586,2940.75,-100,-11
14:17:15:937,2941.79,-101,-11
14:17:16:286,2942.83,-100,-7
14:17:16:637,2943.87,-100,-12
14:17:16:987,2944.91,-101,-12
14:17:19:088,2950.72,-101,-11
14:17:19:439,2951.69,-101,-11
14:17:19:788,2952.66,-101,-12
14:17:20:139,2953.63,-101,-7
14:17:20:489,2954.59,-101,-8
14:17:20:839,2955.56,-100,-12
14:17:21:190,2956.53,-100,-11
14:17:21:539,2957.5,-101,-11
14:17:21:890,2958.47,-100,-12
14:17:22:240,2959.43,-100,-13
14:17:22:590,2960.4,-100,-14
14:17:23:992,2964.28,-101,-10
14:17:25:041,2967.18,-101,-15
14:17:25:393,2968.15,-100,-14
14:17:25:742,2969.11,-101,-10
14:17:26:442,2971.05,-101,-7
14:17:26:792,2972.02,-100,-9
14:17:27:144,2972.95,-99,-10
14:17:27:493,2973.81,-101,-9
14:17:27:843,2974.67,-101,-10
14:17:29:244,2978.12,-100,-12
14:17:29:594,2978.99,-100,-12
14:17:29:944,2979.85,-100,-12
14:17:30:294,2980.71,-100,-14
14:17:30:645,2981.58,-100,-16
14:17:30:995,2982.44,-100,-16
14:17:31:696,2984.17,-101,-15
14:17:32:045,2985.03,-101,-13
14:17:32:397,2985.9,-100,-12
14:17:32:747,2986.76,-101,-8
14:17:33:446,2988.49,-99,-10
14:17:33:796,2989.35,-100,-9
14:17:34:147,2990.21,-101,-8
14:17:34:497,2991.08,-101,-11
14:17:34:847,2991.94,-101,-14
14:17:35:197,2992.8,-100,-14
14:17:35:547,2993.67,-101,-9
14:17:35:898,2994.53,-101,-9
14:17:36:248,2995.4,-100,-11
14:17:37:298,2997.98,-101,-8
14:17:37:649,2998.83,-99,-7
14:17:37:999,2999.68,-100,-3
14:17:38:349,3000.53,-99,-5
14:17:38:699,3001.38,-99,-5
14:17:39:049,3002.24,-100,-4
14:17:39:400,3003.09,-101,-7
14:17:39:750,3003.94,-100,-6
14:17:40:100,3004.79,-99,-5
14:17:40:450,3005.65,-100,-4
14:17:40:800,3006.5,-100,-6
14:17:41:151,3007.35,-99,-5
14:17:41:501,3008.2,-99,-5
14:17:41:851,3009.06,-98,-4
14:17:42:201,3009.91,-99,-3
14:17:42:551,3010.76,-99,-9
14:17:42:902,3011.61,-101,-11
14:17:43:252,3012.47,-101,-8
14:17:43:602,3013.32,-100,-6
14:17:43:952,3014.17,-99,-7
14:17:44:302,3015.02,-100,-6
14:17:44:653,3015.87,-99,-8
14:17:45:003,3016.73,-100,-6
14:17:45:353,3017.58,-100,-6
14:17:45:703,3018.43,-99,-8
14:17:46:053,3019.28,-100,-6
14:17:46:404,3020.14,-99,-7
14:17:46:754,3020.99,-101,-9
14:17:47:104,3021.84,-101,-15
14:17:47:804,3023.54,-100,-13
14:17:48:155,3024.48,-100,-15
14:17:49:555,3028.59,-101,-11
14:17:49:906,3029.63,-101,-11
14:17:50:256,3030.65,-100,-14
14:17:50:606,3031.68,-101,-13
14:17:50:956,3032.71,-100,-15
14:17:51:657,3034.77,-101,-14
14:17:55:509,3046.1,-101,-9
14:17:55:859,3047.13,-101,-10
14:17:56:209,3048.16,-100,-10
14:17:56:560,3049.19,-100,-10
14:17:56:910,3050.22,-99,-11
14:17:57:260,3051.25,-100,-11
14:17:57:610,3052.28,-100,-15
14:17:57:960,3053.31,-101,-13
14:17:58:311,3054.34,-101,-16
14:17:58:661,3055.37,-101,-12
14:17:59:361,3057.54,-101,-12
14:18:00:062,3059.8,-100,-12
14:18:00:412,3060.93,-100,-12
14:18:00:762,3062.06,-101,-13
14:18:02:163,3066.59,-101,-16
14:18:02:513,3067.72,-100,-13
14:18:03:213,3069.98,-100,-16
14:18:03:914,3072.25,-100,-6
14:18:04:264,3073.38,-101,-12
14:18:04:614,3074.51,-101,-14
14:18:04:964,3075.64,-101,-13
14:18:05:315,3076.77,-99,-9
14:18:05:665,3077.9,-100,-6
14:18:06:015,3079.03,-99,-9
14:18:06:365,3080.17,-99,-14
14:18:06:715,3081.3,-100,-15
14:18:07:066,3082.43,-99,-12
14:18:07:416,3083.56,-99,-10
14:18:07:766,3084.69,-99,-7
14:18:08:116,3085.82,-99,-9
14:18:08:466,3086.95,-101,-13
14:18:08:817,3088.09,-100,-7
14:18:09:167,3089.22,-100,-15
14:18:09:517,3090.35,-101,-13
14:18:09:867,3091.48,-101,-11
14:18:10:217,3092.56,-99,-8
14:18:10:568,3093.62,-101,-11
14:18:11:618,3096.79,-101,-11
14:18:11:968,3097.85,-100,-16
14:18:13:369,3102.08,-101,-9
14:18:13:719,3103.13,-100,-15
14:18:16:521,3111.59,-101,-15
14:18:17:221,3113.7,-100,-12
14:18:17:572,3114.76,-101,-13
14:18:20:023,3122.16,-101,-12
14:18:20:723,3124.27,-101,-14
14:18:21:074,3125.31,-100,-15
14:18:21:424,3126.24,-101,-12
14:18:21:774,3127.18,-101,-9
14:18:22:124,3128.11,-100,-11
14:18:22:474,3129.05,-100,-11
14:18:22:825,3129.99,-101,-10
14:18:23:175,3130.92,-100,-14
14:18:23:525,3131.86,-100,-12
14:18:23:875,3132.79,-101,-9
14:18:24:225,3133.73,-100,-13
14:18:24:576,3134.66,-100,-10
14:18:24:926,3135.6,-99,-10
14:18:25:276,3136.53,-100,-7
14:18:25:626,3137.47,-100,-5
14:18:25:976,3138.4,-99,-7
14:18:26:327,3139.34,-100,-5
14:18:26:677,3140.28,-100,-5
14:18:27:027,3141.21,-101,-8
14:18:27:376,3142.15,-99,-9
14:18:27:726,3143.08,-100,-12
14:18:28:078,3144.02,-101,-13
14:18:28:428,3144.96,-101,-10
14:18:28:777,3145.89,-101,-16
14:18:29:478,3147.76,-100,-14
14:18:30:879,3151.5,-101,-12
14:18:31:229,3152.44,-100,-17
14:18:32:630,3154.54,-101,-12
14:18:33:331,3154.58,-100,-16
14:18:33:681,3154.6,-101,-11
14:18:34:031,3154.62,-100,-15
14:18:35:082,3154.68,-101,-10
14:18:35:432,3154.7,-101,-8
14:18:35:781,3154.72,-100,-10
14:18:36:483,3154.76,-100,-12
14:18:36:832,3154.79,-100,-14
14:18:37:183,3154.81,-101,-15
14:18:37:533,3154.83,-100,-11
14:18:37:883,3154.85,-100,-17
14:18:38:584,3154.89,-100,-12
14:18:38:934,3154.91,-101,-12
14:18:39:985,3154.97,-100,-13
14:18:40:685,3155.01,-100,-12
14:18:41:384,3155.05,-100,-17
14:18:42:086,3155.1,-100,-14
14:18:42:785,3155.14,-101,-9
14:18:43:135,3155.25,-101,-6
14:18:43:487,3155.51,-100,-16
14:18:45:237,3156.83,-101,-10
14:18:45:587,3157.09,-99,-9
14:18:45:938,3157.35,-100,-9
14:18:46:637,3157.87,-100,-11
14:18:47:338,3158.4,-101,-13
14:18:47:688,3158.66,-101,-8
14:18:48:039,3158.92,-100,-10
14:18:48:388,3159.19,-100,-13
14:18:49:090,3159.71,-100,-10
14:18:49:440,3159.97,-101,-15
14:18:50:491,3160.76,-101,-16
14:18:51:190,3161.28,-100,-16
14:18:52:592,3162.33,-100,-17
14:18:52:941,3162.6,-100,-11
14:18:53:292,3162.87,-101,-5
14:18:53:641,3163.15,-100,-11
14:18:54:693,3163.99,-101,-14
14:18:57:143,3165.94,-101,-13
14:18:57:844,3166.49,-100,-11
14:18:59:945,3168.16,-101,-15
14:19:00:645,3168.72,-101,-7
14:19:00:997,3169,-101,-17
14:19:01:346,3169.28,-101,-15
14:19:02:046,3169.84,-101,-14
14:19:02:396,3170.11,-101,-14
14:19:03:097,3170.67,-100,-11
14:19:03:797,3171.23,-100,-13
14:19:11:506,3178.7,-100,-16
14:19:11:871,3179.05,-100,-16
14:19:12:903,3180.06,-100,-6
14:19:13:253,3180.4,-100,-7
14:19:13:603,3180.74,-101,-8
14:19:13:953,3181.08,-101,-10
14:19:14:303,3181.42,-101,-12
14:19:14:654,3181.76,-99,-7
14:19:15:004,3182.1,-100,-8
14:19:15:354,3182.52,-100,-8
14:19:15:704,3182.93,-100,-7
14:19:16:054,3183.34,-100,-9
14:19:16:405,3183.76,-100,-8
14:19:16:755,3184.17,-99,-9
14:19:17:455,3184.99,-99,-10
14:19:17:805,3185.4,-100,-8
14:19:18:156,3185.82,-100,-10
14:19:18:856,3186.64,-100,-8
14:19:19:206,3187.06,-101,-7
14:19:19:556,3187.47,-101,-7
14:19:19:907,3187.88,-100,-8
14:19:20:257,3188.29,-99,-9
14:19:20:607,3188.71,-101,-11
14:19:20:957,3189.12,-101,-10
14:19:21:307,3189.53,-100,-11
14:19:21:658,3189.94,-101,-12
14:19:22:008,3190.36,-101,-13
14:19:26:210,3195.33,-100,-16
14:19:26:911,3196.23,-100,-15
14:19:27:261,3196.68,-101,-13
14:19:27:611,3197.13,-101,-12
14:19:27:961,3197.58,-101,-14
14:19:28:311,3198.03,-100,-15
14:19:28:662,3198.48,-101,-10
14:19:29:012,3198.92,-100,-16
14:19:29:362,3199.37,-100,-12
14:19:29:712,3199.82,-101,-9
14:19:30:062,3200.27,-99,-7
14:19:30:413,3200.72,-100,-4
14:19:30:763,3201.17,-99,-3
14:19:31:113,3201.62,-100,-4
14:19:31:463,3202.07,-99,-7
14:19:31:813,3202.52,-101,-7
14:19:32:164,3202.97,-100,-12
14:19:32:864,3203.87,-101,-12
14:19:33:564,3204.76,-100,-13
14:19:33:915,3205.21,-100,-14
14:19:34:265,3205.66,-101,-11
14:19:34:615,3206.11,-101,-9
14:19:34:965,3206.56,-100,-10
14:19:36:016,3207.91,-99,-10
14:19:36:366,3208.32,-100,-13
14:19:36:716,3208.72,-100,-10
14:19:37:066,3209.13,-100,-13
14:19:37:417,3209.54,-100,-13
14:19:38:467,3210.76,-99,-14
14:19:39:168,3211.58,-101,-13
14:19:39:518,3211.98,-100,-12
14:19:39:868,3212.39,-101,-13
14:19:41:969,3214.84,-101,-14
14:19:42:319,3215.24,-101,-13
14:19:43:020,3216.06,-100,-15
14:19:43:370,3216.47,-101,-13
14:19:44:421,3217.69,-101,-12
14:19:44:771,3218.1,-100,-11
14:19:45:471,3218.91,-100,-11
14:19:45:821,3219.32,-100,-13
14:19:46:172,3219.73,-100,-12
14:19:46:522,3220.13,-101,-10
14:19:46:872,3220.54,-100,-13
14:19:47:222,3220.95,-101,-16
14:19:47:923,3221.77,-99,-8
14:19:48:273,3222.18,-99,-9
14:19:48:623,3222.59,-101,-12
14:19:49:323,3223.41,-101,-13
14:19:49:674,3223.82,-101,-11
14:19:50:024,3224.23,-101,-11
14:19:50:374,3224.64,-100,-9
14:19:50:724,3225.05,-99,-7
14:19:51:074,3225.46,-101,-6
14:19:51:425,3225.87,-100,-16
14:19:52:826,3227.51,-100,-13
14:19:55:627,3230.78,-100,-14
14:19:55:977,3231.19,-101,-12
14:19:56:328,3231.6,-101,-11
14:19:57:728,3233.51,-101,-10
14:19:58:079,3234.05,-101,-11
14:19:59:129,3235.66,-100,-15
14:19:59:479,3236.2,-100,-13
14:20:00:180,3237.28,-101,-13
14:20:00:530,3237.82,-101,-10
14:20:00:880,3238.35,-101,-12
14:20:01:230,3238.89,-100,-9
14:20:01:581,3239.43,-100,-4
14:20:02:280,3240.51,-98,-4
14:20:02:631,3241.05,-100,-4
14:20:02:981,3241.58,-101,-8
14:20:03:332,3242.12,-100,-8
14:20:04:381,3243.74,-99,-4
14:20:04:732,3244.28,-99,-1
14:20:05:082,3244.81,-99,-4
14:20:05:433,3245.35,-100,-5
14:20:05:783,3245.89,-100,-5
14:20:06:483,3246.97,-100,-5
14:20:06:834,3247.51,-98,-1
14:20:07:183,3248.04,-99,-2
14:20:07:534,3248.58,-101,-10
14:20:07:884,3249.12,-100,-5
14:20:08:234,3249.76,-99,-3
14:20:08:584,3250.46,-100,-14
14:20:10:685,3254.62,-100,-11
14:20:11:036,3255.32,-100,-3
14:20:11:386,3256.01,-99,-5
14:20:11:736,3256.71,-98,-3
14:20:12:087,3257.4,-99,-7
14:20:12:436,3258.1,-100,-4
14:20:12:787,3258.79,-99,-2
14:20:13:487,3260.18,-99,-4
14:20:13:838,3260.88,-101,-7
14:20:14:187,3261.57,-101,-6
14:20:14:538,3262.26,-99,-8
14:20:14:887,3262.96,-101,-9
14:20:15:237,3263.65,-101,-15
14:20:15:939,3265.04,-100,-10
14:20:16:288,3265.74,-100,-11
14:20:16:639,3266.43,-100,-12
14:20:16:989,3267.13,-101,-10
14:20:17:340,3267.82,-100,-14
14:20:17:689,3268.51,-101,-12
14:20:18:389,3269.86,-101,-11
14:20:18:739,3270.53,-101,-10
14:20:19:091,3271.19,-101,-11
14:20:19:441,3271.85,-100,-12
14:20:19:791,3272.51,-101,-11
14:20:21:192,3275.16,-101,-13
14:20:21:541,3275.82,-100,-14
14:20:24:343,3281.11,-101,-14
14:20:24:694,3281.77,-100,-12
14:20:26:095,3284.42,-100,-15
14:20:26:444,3285.08,-100,-13
14:20:26:795,3285.74,-101,-13
14:20:27:144,3286.4,-100,-11
14:20:27:494,3287.06,-101,-13
14:20:27:846,3287.73,-100,-16
14:20:29:596,3291.33,-100,-14
14:20:30:646,3293.5,-100,-10
14:20:32:748,3297.86,-100,-13
14:20:33:098,3298.58,-101,-13
14:20:33:450,3299.31,-101,-10
14:20:33:798,3300.03,-100,-11
14:20:34:148,3300.76,-101,-9
14:20:34:499,3301.48,-101,-9
14:20:34:849,3302.21,-101,-8
14:20:35:549,3303.66,-100,-9
14:20:35:899,3304.39,-100,-12
14:20:36:251,3305.11,-101,-9
14:20:36:601,3305.84,-100,-11
14:20:36:950,3306.56,-101,-8
14:20:37:300,3307.29,-101,-12
14:20:38:001,3308.74,-100,-14
14:20:38:351,3309.47,-101,-11
14:20:38:701,3310.19,-101,-12
14:20:40:802,3314.99,-100,-14
14:20:41:152,3315.8,-101,-13
14:20:41:503,3316.61,-100,-15
14:20:42:203,3318.24,-101,-15
14:20:43:254,3320.68,-100,-12
14:20:43:604,3321.49,-102,-15
14:20:43:954,3322.3,-101,-12
14:20:44:304,3323.11,-99,-9
14:20:44:654,3323.92,-100,-10
14:20:45:005,3324.74,-101,-8
14:20:45:355,3325.55,-101,-8
14:20:45:705,3326.36,-100,-8
14:20:46:055,3327.17,-100,-9
14:20:46:405,3327.98,-100,-11
14:20:47:106,3329.61,-101,-8
14:20:47:456,3330.42,-101,-10
14:20:47:806,3331.23,-100,-11
14:20:48:156,3332.04,-100,-13
14:20:48:507,3332.86,-100,-14
14:20:48:857,3333.67,-101,-15
14:20:49:907,3336.1,-101,-14
14:20:57:616,3354.25,-101,-15
14:20:58:662,3356.71,-100,-16
14:21:01:114,3362.51,-100,-16
14:21:02:865,3367.16,-100,-15
14:21:04:616,3371.81,-101,-14
14:21:07:768,3380.17,-101,-12
14:21:08:118,3381.1,-101,-10
14:21:08:468,3382.03,-101,-8
14:21:08:818,3382.96,-101,-9
14:21:09:168,3383.88,-101,-8
14:21:09:519,3384.82,-100,-10
14:21:10:219,3386.67,-100,-9
14:21:10:569,3387.6,-100,-9
14:21:10:920,3388.53,-101,-8
14:21:11:270,3389.46,-100,-12
14:21:12:320,3392.19,-101,-16
14:21:12:671,3393.05,-101,-10
14:21:13:021,3393.92,-101,-8
14:21:13:721,3395.64,-100,-13
14:21:14:071,3396.51,-101,-15
14:21:14:422,3397.37,-100,-15
14:21:14:772,3398.24,-101,-13
14:21:17:924,3406.01,-100,-10
14:21:18:274,3406.87,-100,-5
14:21:18:624,3407.74,-100,-6
14:21:19:324,3409.46,-101,-8
14:21:19:675,3410.33,-100,-8
14:21:20:025,3411.19,-100,-7
14:21:20:375,3412.06,-100,-7
14:21:21:075,3413.78,-99,-7
14:21:21:426,3414.65,-99,-6
14:21:21:776,3415.51,-101,-6
14:21:22:126,3416.37,-99,-4
14:21:22:476,3417.24,-99,-3
14:21:22:826,3418.1,-99,-4
14:21:23:177,3418.97,-100,-2
14:21:23:527,3419.85,-100,-5
14:21:23:877,3420.73,-100,-3
14:21:24:227,3421.6,-99,-4
14:21:24:577,3422.48,-99,-6
14:21:24:928,3423.36,-99,0
14:21:25:278,3424.24,-98,-4
14:21:25:628,3425.11,-101,-8
14:21:25:978,3425.99,-101,-11
14:21:26:328,3426.87,-100,-11
14:21:26:679,3427.74,-100,-8
14:21:27:029,3428.62,-99,-8
14:21:27:379,3429.5,-100,-9
14:21:27:729,3430.37,-100,-9
14:21:28:079,3431.25,-100,-9
14:21:28:430,3432.13,-100,-9
14:21:28:780,3433.01,-101,-7
14:21:29:130,3433.88,-100,-8
14:21:29:480,3434.76,-100,-12
14:21:29:830,3435.64,-100,-14
14:21:30:530,3437.39,-101,-12
14:21:30:881,3438.27,-101,-13
14:21:31:231,3439.14,-100,-15
14:21:32:632,3442.65,-101,-14
14:21:32:982,3443.53,-101,-13
14:21:33:332,3444.41,-101,-7
14:21:33:683,3445.29,-101,-7
14:21:34:033,3446.17,-100,-14
14:21:34:383,3447.17,-101,-13
14:21:34:732,3448.16,-101,-6
14:21:35:083,3449.16,-100,-4
14:21:35:434,3450.16,-100,-6
14:21:35:784,3451.16,-101,-12
14:21:36:134,3452.15,-101,-10
14:21:36:484,3453.15,-101,-8
14:21:36:833,3454.14,-101,-8
14:21:37:184,3455.14,-101,-7
14:21:37:885,3457.13,-101,-9
14:21:38:234,3458.13,-100,-11
14:21:38:585,3459.13,-100,-12
14:21:38:936,3460.13,-101,-12
14:21:39:285,3461.12,-101,-10
14:21:39:636,3462.12,-100,-15
14:21:39:986,3463.11,-102,-12
14:21:40:686,3465.1,-101,-12
14:21:42:086,3469.09,-101,-9
14:21:42:438,3470.09,-99,-10
14:21:43:137,3472.08,-99,-6
14:21:44:188,3475.07,-99,-9
14:21:44:539,3476.07,-100,-11
14:21:44:889,3477.06,-100,-11
14:21:45:238,3478.08,-100,-10
14:21:45:588,3479.11,-101,-8
14:21:45:939,3480.14,-100,-14
14:21:48:390,3487.33,-100,-14
14:21:49:091,3489.39,-100,-16
14:21:49:441,3490.41,-101,-14
14:21:49:791,3491.44,-101,-12
14:21:50:142,3492.47,-101,-15
14:21:51:543,3496.58,-101,-12
14:21:51:892,3497.6,-100,-13
14:21:52:243,3498.63,-100,-14
14:21:52:593,3499.66,-101,-14
14:21:52:944,3500.69,-100,-13
14:21:53:293,3501.72,-101,-11
14:21:53:993,3503.77,-100,-11
14:21:54:345,3504.8,-101,-10
14:21:54:695,3505.83,-101,-10
14:21:55:044,3506.85,-101,-10
14:21:55:394,3507.88,-100,-15
14:21:57:495,3514.29,-101,-16
14:21:58:196,3516.46,-100,-17
14:21:58:546,3517.54,-100,-15
14:21:59:246,3519.71,-100,-16
14:21:59:598,3520.8,-101,-15
14:21:59:947,3521.88,-101,-13
14:22:01:348,3526.22,-99,-8
14:22:01:699,3527.3,-100,-11
14:22:02:048,3528.38,-100,-12
14:22:02:398,3529.47,-100,-11
14:22:02:749,3530.55,-101,-13
14:22:03:099,3531.64,-100,-12
14:22:03:449,3532.72,-101,-10
14:22:04:499,3535.97,-101,-14
14:22:04:850,3537.06,-100,-14
14:22:05:550,3539.23,-102,-12
14:22:09:752,3552.78,-100,-14
14:22:10:103,3553.91,-101,-13
14:22:10:453,3555.05,-100,-14
14:22:10:803,3556.18,-101,-12
14:22:11:503,3558.45,-100,-14
14:22:12:204,3560.72,-101,-15
14:22:12:904,3562.99,-100,-15
14:22:13:254,3564.12,-101,-13
14:22:13:605,3565.26,-100,-15
14:22:13:955,3566.39,-101,-13
14:22:14:305,3567.53,-102,-14
14:22:14:655,3568.66,-101,-16
14:22:17:107,3576.64,-101,-15
14:22:17:457,3577.87,-100,-14
14:22:18:157,3580.34,-100,-15
14:22:18:858,3582.82,-101,-17
14:22:23:410,3598.89,-100,-16
14:22:41:271,3659.82,-100,-17
14:22:59:418,3708.67,-100,-16
14:23:01:870,3715.24,-101,-15
14:23:02:220,3716.19,-100,-16
14:23:02:920,3718.08,-100,-16
14:23:05:722,3725.66,-100,-15
14:23:06:072,3726.61,-100,-14
14:23:06:422,3727.55,-101,-13
14:23:06:772,3728.5,-100,-15
14:23:07:123,3729.45,-100,-15
14:23:09:224,3735.14,-99,-16
14:23:10:975,3739.87,-101,-15
14:24:46:698,3932.45,-101,-16
14:26:41:900,4007.19,-101,-15
14:26:42:950,4006.34,-101,-15
14:26:44:701,4004.91,-100,-17
14:26:45:402,4004.35,-100,-13
14:26:45:752,4004.06,-101,-14
14:26:46:452,4003.51,-101,-14
14:26:48:553,4001.91,-100,-16
14:26:49:954,4000.84,-102,-15
14:26:52:756,3998.69,-100,-17
14:26:55:558,3996.55,-101,-16
14:26:55:908,3996.28,-100,-16
14:26:57:659,3994.81,-101,-13
14:26:58:009,3994.47,-100,-15
14:26:58:359,3994.13,-100,-14
14:27:06:414,3986.29,-100,-15
14:27:07:464,3985.27,-101,-17
14:27:10:267,3983.26,-101,-13
14:27:10:616,3983.03,-101,-15
14:27:10:966,3982.8,-101,-10
14:27:11:667,3982.33,-100,-14
14:27:22:523,3974.91,-100,-13
14:27:24:974,3973.11,-101,-13
14:27:25:325,3972.85,-101,-12
14:27:26:025,3972.33,-101,-15
14:27:29:527,3969.76,-101,-14
14:27:34:080,3963.83,-100,-15
14:27:34:430,3963.35,-101,-15
14:27:35:481,3961.91,-100,-14
14:27:35:831,3961.43,-100,-14
14:27:36:181,3960.95,-101,-14
14:27:36:531,3960.47,-100,-15
14:27:44:240,3950.51,-101,-11
14:27:44:605,3950.08,-100,-17
14:27:48:787,3945.11,-101,-13
14:27:49:138,3944.7,-100,-15
14:27:49:489,3944.28,-100,-14
14:27:50:188,3943.45,-100,-15
14:27:55:092,3935.75,-101,-17
14:28:02:800,3921.93,-100,-10
14:28:03:165,3921.54,-100,-11
14:28:05:597,3921.11,-101,-10
14:28:05:947,3921.05,-100,-12
14:28:06:647,3920.93,-100,-12
14:28:06:998,3920.86,-101,-11
14:28:07:349,3920.8,-101,-11
14:28:08:398,3920.62,-101,-10
14:28:08:750,3920.56,-101,-13
14:28:09:799,3920.37,-100,-13
14:28:10:149,3920.31,-101,-11
14:28:11:200,3920.12,-101,-11
14:28:11:550,3920.06,-101,-13
14:28:11:900,3920,-101,-12
14:28:12:951,3919.82,-100,-12
14:28:13:301,3919.75,-101,-12
14:28:13:651,3919.69,-101,-17
14:28:16:803,3922.65,-101,-17
14:28:23:107,3929.45,-101,-13
14:28:23:457,3929.83,-101,-15
14:28:24:158,3930.58,-101,-13
14:28:25:208,3931.82,-100,-15
14:28:25:558,3932.38,-100,-13
14:28:25:909,3932.95,-100,-10
14:28:26:259,3933.51,-101,-7
14:28:26:609,3934.07,-100,-12
14:28:27:309,3935.19,-100,-18
14:28:27:660,3935.76,-100,-15
14:28:28:360,3936.88,-100,-12
14:28:29:060,3938,-100,-8
14:28:29:411,3938.56,-100,-6
14:28:29:761,3939.12,-100,-5
14:28:30:111,3939.69,-101,-8
14:28:30:461,3940.25,-101,-7
14:28:30:811,3940.81,-101,-7
14:28:31:862,3942.49,-101,-9
14:28:32:212,3943.06,-101,-13
14:28:32:562,3943.62,-100,-12
14:28:32:913,3944.18,-100,-13
14:28:34:313,3946.42,-101,-11
14:28:34:664,3946.99,-101,-13
14:28:35:014,3947.55,-101,-7
14:28:35:364,3948.11,-99,-3
14:28:35:714,3948.67,-100,-6
14:28:36:415,3949.83,-99,-6
14:28:36:765,3950.42,-101,-6
14:28:37:115,3951.01,-100,-9
14:28:37:465,3951.6,-99,-9
14:28:37:815,3952.19,-100,-7
14:28:38:866,3953.96,-100,-7
14:28:39:216,3954.55,-99,-7
14:28:39:566,3955.14,-99,-7
14:28:39:917,3955.74,-100,-7
14:28:40:267,3956.33,-99,-9
14:28:40:617,3956.92,-101,-8
14:28:40:967,3957.51,-101,-7
14:28:41:317,3958.1,-101,-7
14:28:41:668,3958.69,-100,-8
14:28:42:018,3959.28,-101,-10
14:28:43:769,3962.23,-101,-12
14:28:44:119,3962.82,-101,-11
14:28:44:819,3964,-100,-16
14:28:46:570,3966.95,-99,-9
14:28:46:921,3967.55,-101,-7
14:28:47:271,3968.09,-100,-12
14:28:48:672,3970.18,-101,-12
14:28:49:372,3971.23,-101,-16
14:28:49:722,3971.75,-101,-13
14:28:50:072,3972.27,-100,-15
14:28:50:423,3972.8,-101,-13
14:28:52:174,3975.41,-101,-16
14:28:54:625,3979.08,-100,-13
14:28:56:026,3981.17,-100,-15
14:28:59:528,3986.3,-100,-16
14:29:01:979,3989.81,-101,-17
14:29:07:232,3997.31,-100,-15
14:29:07:583,3997.81,-100,-16
14:29:09:333,4000.47,-101,-16
14:29:10:384,4002.44,-100,-15
14:29:16:337,4013.65,-101,-15
14:29:16:688,4014.31,-101,-16
14:29:17:037,4014.97,-100,-18
14:29:24:746,4027.73,-100,-14
